,delivery_week_new,payment_method_new,custom_meal_selection_new,state_new,channel_new,engagement_score,num_prior_orders_failed,num_prior_orders_unpaid,engagement_cat_new,ever_rated_recipe_new,is_f_new,target
12136,2,3,0,1,6,59,27,0,1,1,0,1
12137,2,0,0,2,8,31,13,1,1,0,0,1
12138,2,0,1,2,0,5,4,0,0,1,1,1
12139,2,0,1,2,11,46,2,0,1,1,0,1
12140,2,3,1,6,0,2,1,0,0,0,1,1
12141,2,3,0,2,1,2,1,0,0,0,1,1
12142,2,3,0,0,0,2,0,0,0,0,1,1
12143,2,3,1,2,2,37,7,0,1,0,0,1
12144,2,1,1,1,3,7,2,0,0,1,0,1
12145,2,3,0,1,11,28,7,0,1,1,0,1
12146,2,3,0,6,0,1,0,0,0,0,1,1
12147,2,3,1,4,8,51,19,0,1,1,0,1
12148,2,0,1,0,8,53,1,0,1,0,0,1
12149,2,3,0,0,8,4,0,0,0,0,0,1
12150,2,1,1,0,0,1,0,0,0,0,1,1
12151,2,0,0,0,4,23,5,1,1,1,0,1
12152,2,3,1,2,10,57,46,0,1,1,0,1
12153,2,3,1,6,3,1,1,0,0,1,0,1
12154,2,3,0,4,11,21,4,1,1,1,0,1
12155,2,3,1,0,9,16,0,0,1,0,0,1
12156,2,0,1,0,9,29,14,0,1,0,0,1
12157,2,3,1,4,4,54,30,0,1,0,0,1
12158,2,0,1,1,10,1,1,0,0,1,0,1
12159,2,3,1,1,9,24,8,0,1,0,0,1
12160,2,3,0,2,10,5,2,1,0,0,0,0
12161,2,0,0,1,1,2,2,0,0,0,1,1
12162,2,3,0,1,3,58,0,0,1,0,0,1
12163,2,3,1,0,8,56,13,0,1,1,0,1
12164,2,3,1,2,4,56,13,0,1,1,0,1
12165,2,3,1,6,0,5,0,0,0,0,1,1
12166,2,0,1,4,3,53,4,0,1,1,0,1
12167,2,0,1,4,4,10,2,0,0,0,0,1
12168,2,1,1,0,1,1,0,0,0,1,1,1
12169,2,3,1,4,3,37,9,0,1,0,0,1
12170,2,3,0,4,10,36,10,0,1,1,0,1
12171,2,0,1,2,0,10,4,1,0,0,1,1
12172,2,2,1,2,5,3,0,0,0,0,0,1
12173,2,0,1,0,0,2,0,0,0,0,1,1
12174,2,0,1,1,5,2,1,0,0,0,0,1
12175,2,3,0,4,5,11,4,0,0,0,0,1
12176,2,3,1,1,0,3,2,0,0,0,1,1
12177,2,3,0,6,1,5,0,0,0,1,1,1
12178,2,0,1,4,4,2,0,0,0,0,0,1
12179,2,0,1,2,1,3,3,0,0,1,1,1
12180,2,3,0,4,4,3,1,1,0,0,0,0
12181,2,0,1,1,4,55,19,0,1,1,0,1
12182,2,0,0,4,0,8,1,0,0,0,1,1
12183,2,0,1,0,0,4,1,0,0,1,1,1
12184,2,1,1,4,6,3,0,0,0,0,0,1
12185,2,3,1,0,1,50,46,0,1,0,1,1
12186,2,1,1,2,9,5,1,1,0,0,0,1
12187,2,3,1,1,8,20,2,0,1,1,0,1
12188,2,3,1,6,9,1,0,0,0,1,0,1
12189,2,3,0,4,11,6,3,1,0,1,0,1
12190,2,3,1,6,2,39,10,3,1,0,0,1
12191,2,0,1,1,1,52,8,0,1,0,1,1
12192,2,3,1,1,3,18,18,1,1,0,0,1
12193,2,0,1,0,2,4,0,0,0,1,0,1
12194,2,0,1,4,5,3,1,0,0,1,0,1
12195,2,3,0,2,0,1,0,0,0,0,1,0
12196,2,3,1,2,0,1,0,0,0,0,1,1
12197,2,0,1,0,8,1,0,0,0,1,0,1
12198,2,0,1,1,10,5,0,0,0,0,0,1
12199,2,0,1,1,0,44,1,0,1,0,1,1
12200,2,0,1,2,1,2,0,0,0,0,1,1
12201,2,1,1,4,10,10,3,0,0,0,0,1
12202,2,3,0,4,1,16,8,1,1,1,1,1
12203,2,0,1,2,0,1,0,0,0,0,1,1
12204,2,3,1,0,4,44,0,0,1,0,0,1
12205,2,3,1,2,7,41,30,0,1,1,0,1
12206,2,3,0,1,8,10,2,1,0,1,0,1
12207,2,1,2,1,1,3,6,1,0,0,1,1
12208,2,0,0,0,10,9,7,0,0,1,0,1
12209,2,1,1,2,5,55,0,0,1,0,0,1
12210,2,3,1,1,8,45,6,1,1,0,0,1
12211,2,3,0,0,5,53,38,0,1,1,0,1
12212,2,3,1,0,4,51,11,0,1,0,0,1
12213,2,3,1,0,0,7,0,0,0,1,1,1
12214,2,3,0,4,4,7,2,0,0,0,0,1
12215,2,1,1,2,0,8,0,0,0,0,1,1
12216,2,3,1,1,7,36,6,0,1,1,0,1
12217,2,1,1,4,10,55,3,2,1,1,0,1
12218,2,1,1,2,1,5,0,0,0,1,1,1
12219,2,0,1,5,3,18,3,0,1,1,0,1
12220,2,3,1,4,1,1,0,0,0,0,1,1
12221,2,3,1,6,8,53,6,0,1,0,0,1
12222,2,3,0,1,8,1,0,0,0,0,0,1
12223,2,0,0,1,0,1,0,0,0,0,1,1
12224,2,0,1,4,3,6,1,0,0,1,0,1
12225,2,0,0,4,10,2,0,0,0,0,0,1
12226,2,3,1,2,1,10,8,0,0,0,1,1
12227,2,3,1,1,11,38,1,0,1,0,0,1
12228,2,3,1,5,8,47,14,0,1,1,0,1
12229,2,3,1,4,8,8,5,0,0,1,0,1
12230,2,3,0,4,0,1,0,0,0,0,1,1
12231,2,3,1,1,9,18,3,1,1,0,0,1
12232,2,3,1,4,10,25,6,0,1,1,0,1
12233,2,3,1,0,1,1,1,1,0,0,1,0
12234,2,3,1,1,0,28,5,0,1,0,1,1
12235,2,3,1,1,10,51,3,0,1,1,0,1
12236,2,0,1,0,10,26,14,0,1,0,0,1
12237,2,3,1,2,1,4,2,0,0,0,1,1
12238,2,0,0,2,0,9,7,1,0,1,1,1
12239,2,3,1,0,4,25,0,0,1,0,0,1
12240,2,0,0,0,0,18,18,0,1,0,1,1
12241,2,3,0,4,7,36,2,0,1,0,0,1
12242,2,2,1,2,8,28,0,0,1,0,0,1
12243,2,0,1,4,11,16,0,0,1,0,0,1
12244,2,3,1,4,10,5,0,0,0,0,0,1
12245,2,0,1,6,7,50,13,0,1,0,0,1
12246,2,0,1,2,11,3,0,0,0,0,0,1
12247,2,0,0,2,0,22,12,0,1,0,1,1
12248,2,3,0,2,0,4,1,0,0,0,1,1
12249,2,3,1,6,6,5,1,0,0,0,0,1
12250,2,1,1,0,2,1,0,0,0,0,0,1
12251,2,3,1,1,5,31,0,0,1,1,0,1
12252,2,3,1,1,4,43,53,1,1,0,0,1
12253,2,3,1,0,6,4,1,0,0,0,0,1
12254,2,0,1,2,0,3,1,0,0,0,1,1
12255,2,3,1,6,0,2,0,0,0,0,1,0
12256,2,3,0,4,4,15,0,0,1,1,0,1
12257,2,3,1,3,6,53,50,0,1,0,0,1
12258,2,3,0,1,0,1,2,2,0,0,1,0
12259,2,3,1,2,1,30,15,0,1,0,1,1
12260,2,0,1,2,0,3,2,0,0,0,1,1
12261,2,3,0,2,4,11,6,0,0,0,0,1
12262,2,0,1,1,8,1,0,0,0,1,0,1
12263,2,0,1,1,0,6,0,0,0,1,1,1
12264,2,3,1,0,4,52,4,0,1,1,0,1
12265,2,3,0,4,1,42,13,1,1,0,1,1
12266,2,0,0,5,8,48,20,0,1,0,0,1
12267,2,0,1,4,11,52,13,3,1,0,0,1
12268,2,0,1,1,0,54,47,1,1,0,1,1
12269,2,3,1,1,4,4,2,0,0,1,0,1
12270,2,3,1,6,4,3,0,0,0,0,0,1
12271,2,1,0,0,0,46,15,0,1,0,1,1
12272,2,3,0,1,8,35,0,0,1,0,0,1
12273,2,0,0,0,1,7,8,2,0,0,1,1
12274,2,3,1,0,2,52,4,1,1,0,0,1
12275,2,0,1,0,4,15,8,0,1,1,0,1
12276,2,3,0,0,0,1,0,0,0,0,1,1
12277,2,3,0,1,10,4,0,0,0,1,0,1
12278,2,0,1,2,0,49,10,0,1,1,1,1
12279,2,0,1,4,0,48,18,1,1,0,1,1
12280,2,3,1,1,4,2,1,0,0,0,0,1
12281,2,0,0,1,5,2,0,0,0,0,0,1
12282,2,3,1,2,1,5,4,0,0,1,1,1
12283,2,0,1,1,4,1,0,0,0,0,0,1
12284,2,0,1,4,5,1,1,0,0,1,0,1
12285,2,0,0,4,1,1,0,0,0,1,1,1
12286,2,0,1,0,9,17,9,0,1,1,0,1
12287,2,0,1,4,10,27,4,0,1,0,0,1
12288,2,0,1,4,1,3,2,0,0,0,1,1
12289,2,3,1,1,0,20,2,0,1,0,1,1
12290,2,3,1,1,11,11,7,1,0,0,0,1
12291,2,3,1,4,0,1,0,0,0,0,1,1
12292,2,3,1,4,0,9,5,0,0,0,1,1
12293,2,1,1,0,0,19,0,0,1,1,1,1
12294,2,0,1,4,1,6,0,0,0,1,1,1
12295,2,3,1,6,3,1,0,0,0,1,0,1
12296,2,3,1,4,1,3,1,0,0,1,1,1
12297,2,1,1,0,7,5,1,0,0,1,0,0
12298,2,0,2,2,11,5,0,0,0,0,0,1
12299,2,0,1,1,7,53,3,0,1,0,0,1
12300,2,3,0,4,11,2,0,0,0,0,0,1
12301,2,3,1,0,0,1,0,0,0,0,1,1
12302,2,3,1,0,7,9,0,0,0,0,0,1
12303,2,0,1,1,0,52,33,2,1,0,1,1
12304,2,3,0,1,7,21,12,0,1,0,0,1
12305,2,3,1,4,11,15,1,0,1,0,0,1
12306,2,3,1,6,1,35,1,0,1,1,1,1
12307,2,0,1,6,10,17,3,0,1,0,0,1
12308,2,3,0,1,10,11,1,0,0,0,0,1
12309,2,0,1,0,0,1,1,1,0,0,1,1
12310,2,0,1,2,0,2,1,1,0,0,1,0
12311,2,0,1,0,0,5,0,0,0,0,1,1
12312,2,3,1,4,10,47,10,0,1,0,0,1
12313,2,3,0,4,7,5,0,0,0,0,0,1
12314,2,0,0,2,0,1,0,0,0,0,1,0
12315,2,0,1,1,3,42,1,0,1,1,0,1
12316,2,3,1,4,10,2,1,0,0,0,0,0
12317,2,0,1,1,5,52,1,0,1,1,0,1
12318,2,0,1,1,2,53,24,0,1,0,0,0
12319,2,3,1,0,0,11,6,0,0,1,1,1
12320,2,3,0,1,2,19,1,0,1,0,0,1
12321,2,3,1,2,1,9,3,0,0,0,1,1
12322,2,3,1,4,4,55,33,0,1,0,0,1
12323,2,3,1,1,5,40,8,0,1,0,0,1
12324,2,0,1,1,0,3,0,0,0,1,1,1
12325,2,3,0,0,8,12,9,2,1,0,0,1
12326,2,3,1,0,0,35,12,0,1,0,1,1
12327,2,3,0,2,0,26,12,0,1,0,1,1
12328,2,1,1,0,8,6,0,0,0,0,0,1
12329,2,3,1,2,0,33,9,0,1,0,1,1
12330,2,0,1,1,9,1,0,0,0,0,0,1
12331,2,3,1,1,0,4,1,0,0,0,1,1
12332,2,3,1,0,5,40,6,0,1,1,0,1
12333,2,0,1,4,1,27,6,0,1,0,1,1
12334,2,0,1,4,11,28,19,0,1,0,0,1
12335,2,3,1,0,8,18,7,1,1,0,0,1
12336,2,3,1,0,5,6,0,0,0,0,0,1
12337,2,3,0,0,8,3,3,1,0,1,0,0
12338,2,0,1,4,0,9,0,0,0,0,1,1
12339,2,3,0,1,7,40,6,0,1,0,0,1
12340,2,3,1,1,11,6,1,0,0,0,0,1
12341,2,3,0,6,11,52,3,0,1,1,0,1
12342,2,1,1,1,10,5,0,0,0,1,0,1
12343,2,0,0,2,0,9,1,0,0,0,1,1
12344,2,3,0,4,6,20,3,0,1,1,0,1
12345,2,0,1,2,0,5,4,0,0,0,1,1
12346,2,0,0,6,11,40,9,0,1,1,0,1
12347,2,0,1,1,10,48,2,0,1,0,0,1
12348,2,3,1,0,3,51,28,0,1,1,0,1
12349,2,3,0,1,9,43,3,1,1,0,0,1
12350,2,3,0,1,1,40,21,0,1,1,1,1
12351,2,3,1,2,0,9,6,0,0,0,1,1
12352,2,0,1,5,4,4,1,0,0,1,0,1
12353,2,3,1,1,4,11,0,0,0,1,0,1
12354,2,0,1,2,1,5,4,0,0,0,1,1
12355,2,3,1,4,2,15,0,0,1,0,0,1
12356,2,3,0,4,0,48,21,0,1,0,1,1
12357,2,3,1,0,1,34,11,0,1,1,1,1
12358,2,3,0,4,10,10,1,0,0,0,0,1
12359,2,3,0,4,10,54,9,0,1,0,0,1
12360,2,3,1,1,0,23,2,0,1,0,1,1
12361,2,3,1,4,10,3,0,0,0,0,0,1
12362,2,3,1,4,6,1,1,0,0,1,0,0
12363,2,0,1,2,8,1,0,0,0,0,0,1
12364,2,3,1,1,0,46,32,0,1,0,1,1
12365,2,0,0,4,1,3,0,0,0,0,1,1
12366,2,0,1,4,3,44,15,0,1,1,0,1
12367,2,0,1,1,10,30,1,0,1,1,0,1
12368,2,0,1,0,10,1,0,0,0,0,0,1
12369,2,3,1,4,4,13,10,0,1,0,0,1
12370,2,3,1,1,1,51,40,0,1,1,1,1
12371,2,3,1,4,0,4,2,0,0,0,1,1
12372,2,0,1,2,0,5,3,0,0,0,1,1
12373,2,3,0,0,2,4,0,0,0,0,0,1
12374,2,0,1,4,1,13,3,0,1,0,1,1
12375,2,3,1,4,0,8,2,0,0,0,1,1
12376,2,3,1,0,0,5,2,0,0,1,1,1
12377,2,3,1,2,4,51,45,0,1,1,0,1
12378,2,3,0,0,1,1,0,0,0,0,1,1
12379,2,1,2,0,4,1,5,1,0,0,0,1
12380,2,1,1,1,2,52,0,0,1,1,0,1
12381,2,3,0,0,0,6,1,0,0,1,1,1
12382,2,0,0,4,0,47,2,1,1,0,1,1
12383,2,0,1,1,0,1,0,0,0,0,1,1
12384,2,0,1,4,10,9,1,0,0,0,0,1
12385,2,0,0,2,0,2,2,1,0,0,1,0
12386,2,0,1,0,0,28,14,0,1,1,1,1
12387,2,3,1,0,10,45,32,1,1,1,0,1
12388,2,1,1,1,0,1,0,0,0,0,1,1
12389,2,3,1,6,9,29,5,0,1,0,0,1
12390,2,0,1,2,0,14,1,0,1,1,1,1
12391,2,3,0,2,1,33,5,0,1,0,1,1
12392,2,0,1,6,2,1,0,0,0,0,0,1
12393,2,3,1,4,0,32,24,0,1,0,1,1
12394,2,3,0,0,1,3,1,1,0,1,1,1
12395,2,3,1,5,10,49,1,0,1,1,0,1
12396,2,0,0,1,0,19,2,1,1,0,1,1
12397,2,3,1,4,0,35,17,1,1,1,1,1
12398,2,0,1,2,2,9,0,0,0,1,0,1
12399,2,0,1,0,0,1,0,0,0,0,1,0
12400,2,0,0,0,10,32,4,3,1,0,0,1
12401,2,0,1,0,0,6,5,0,0,1,1,1
12402,2,3,1,2,1,2,0,0,0,0,1,1
12403,2,3,1,4,10,46,5,0,1,0,0,1
12404,2,3,1,1,8,49,21,0,1,1,0,1
12405,2,3,0,2,1,1,1,1,0,0,1,1
12406,2,0,1,4,1,5,0,0,0,0,1,1
12407,2,0,0,4,0,4,4,3,0,0,1,0
12408,2,3,1,1,0,5,5,0,0,0,1,1
12409,2,3,1,6,6,3,0,0,0,0,0,1
12410,2,3,0,1,0,1,0,0,0,0,1,0
12411,2,3,1,1,3,38,2,1,1,0,0,1
12412,2,3,1,1,8,1,0,0,0,0,0,1
12413,2,0,1,2,7,4,1,0,0,1,0,1
12414,2,0,0,4,5,46,7,1,1,0,0,1
12415,2,0,0,1,5,9,2,1,0,1,0,0
12416,2,3,1,6,8,38,1,0,1,0,0,1
12417,2,0,1,1,4,5,0,0,0,0,0,1
12418,2,3,0,4,0,1,0,0,0,0,1,1
12419,2,1,1,0,0,3,2,0,0,1,1,1
12420,2,3,1,4,6,13,13,1,1,0,0,1
12421,2,0,0,0,0,4,3,1,0,1,1,0
12422,2,1,1,0,3,19,8,0,1,1,0,1
12423,2,3,1,2,0,26,0,0,1,0,1,1
12424,2,3,1,4,0,47,1,0,1,0,1,1
12425,2,3,1,6,0,43,5,0,1,1,1,1
12426,2,3,0,2,8,40,1,0,1,0,0,1
12427,2,3,1,5,11,3,0,0,0,0,0,1
12428,2,0,1,0,0,15,5,1,1,1,1,1
12429,2,3,1,4,4,6,2,0,0,0,0,1
12430,2,0,0,4,0,32,13,0,1,0,1,1
12431,2,3,1,4,0,48,1,0,1,1,1,1
12432,2,3,1,1,2,37,4,0,1,0,0,1
12433,2,1,1,1,8,1,0,0,0,0,0,1
12434,2,1,1,4,8,34,0,0,1,0,0,1
12435,2,3,0,1,7,43,6,0,1,1,0,1
12436,2,3,0,0,0,2,1,1,0,0,1,1
12437,2,0,0,1,1,9,2,0,0,1,1,1
12438,2,3,1,4,0,1,0,0,0,1,1,1
12439,2,0,1,2,0,36,0,0,1,0,1,1
12440,2,3,1,2,0,1,0,0,0,0,1,1
12441,2,3,1,4,4,7,1,0,0,0,0,1
12442,2,0,0,4,0,5,0,0,0,0,1,1
12443,2,0,0,0,0,11,9,0,0,1,1,1
12444,2,3,0,0,1,17,11,0,1,1,1,1
12445,2,3,0,2,7,30,3,0,1,0,0,1
12446,2,0,1,1,10,3,0,0,0,0,0,1
12447,2,3,1,1,0,30,1,0,1,0,1,1
12448,2,0,0,2,1,1,0,0,0,1,1,0
12449,2,3,0,1,1,1,0,0,0,0,1,1
12450,2,0,1,2,8,45,21,1,1,1,0,1
12451,2,0,1,0,1,24,9,0,1,1,1,1
12452,2,3,1,4,4,26,3,0,1,0,0,1
12453,2,3,1,1,0,2,1,0,0,1,1,1
12454,2,0,1,4,0,1,0,0,0,0,1,1
12455,2,3,1,0,9,4,2,0,0,1,0,1
12456,2,1,1,1,6,8,1,0,0,0,0,1
12457,2,3,0,4,9,18,17,0,1,1,0,1
12458,2,0,1,4,3,27,12,0,1,1,0,1
12459,2,3,1,6,0,6,2,0,0,0,1,1
12460,2,3,1,0,0,6,3,0,0,1,1,1
12461,2,3,1,0,1,21,2,0,1,0,1,1
12462,2,3,1,4,10,17,2,0,1,0,0,1
12463,2,3,0,6,5,10,4,0,0,1,0,1
12464,2,1,1,1,0,5,0,0,0,0,1,1
12465,2,3,1,2,1,42,0,0,1,1,1,1
12466,2,3,1,4,4,45,3,1,1,1,0,1
12467,2,0,1,2,10,29,6,0,1,1,0,1
12468,2,3,1,4,0,9,0,0,0,0,1,1
12469,2,3,1,2,1,3,2,0,0,1,1,1
12470,2,0,1,2,7,26,18,1,1,1,0,1
12471,2,3,1,1,0,6,1,0,0,0,1,1
12472,2,3,1,0,5,3,2,0,0,1,0,1
12473,2,3,1,0,1,33,5,0,1,1,1,1
12474,2,3,1,6,6,8,4,0,0,1,0,1
12475,2,3,0,4,1,13,3,0,1,0,1,1
12476,2,3,1,2,4,5,4,0,0,0,0,1
12477,2,0,1,0,10,1,1,1,0,1,0,1
12478,2,0,0,0,5,10,4,0,0,0,0,1
12479,2,3,1,1,0,1,0,0,0,0,1,1
12480,2,3,1,0,10,24,7,0,1,0,0,1
12481,2,3,1,0,8,46,6,0,1,1,0,1
12482,2,0,0,1,8,23,3,1,1,0,0,1
12483,2,3,1,1,1,2,1,0,0,0,1,1
12484,2,3,1,0,0,20,19,0,1,1,1,1
12485,2,3,0,0,0,2,1,0,0,0,1,1
12486,2,3,1,4,4,1,0,0,0,0,0,1
12487,2,3,1,1,5,18,4,0,1,0,0,1
12488,2,3,1,2,1,8,4,0,0,1,1,1
12489,2,3,1,1,10,28,40,2,1,1,0,1
12490,2,0,1,1,0,49,20,0,1,1,1,1
12491,2,0,0,1,0,1,0,0,0,0,1,1
12492,2,1,0,1,4,21,9,2,1,0,0,1
12493,2,3,0,6,2,41,14,0,1,1,0,1
12494,2,0,1,1,10,16,2,0,1,1,0,1
12495,2,3,1,4,0,10,4,0,0,0,1,1
12496,2,3,1,1,8,29,15,0,1,0,0,1
12497,2,3,0,0,7,47,15,0,1,1,0,1
12498,2,3,1,4,0,37,18,0,1,1,1,1
12499,2,0,1,1,0,1,0,0,0,0,1,0
12500,2,0,1,2,4,8,5,0,0,0,0,1
12501,2,0,0,2,1,13,3,0,1,1,1,1
12502,2,3,1,4,0,24,10,0,1,1,1,1
12503,2,0,1,1,10,51,4,0,1,1,0,1
12504,2,3,1,0,0,5,0,0,0,1,1,1
12505,2,0,0,0,0,15,1,0,1,1,1,1
12506,2,3,0,0,4,22,13,0,1,0,0,1
12507,2,3,1,0,0,26,0,0,1,1,1,1
12508,2,3,0,0,2,22,19,2,1,1,0,1
12509,2,1,2,0,1,5,2,0,0,0,1,1
12510,2,3,1,2,4,5,1,0,0,1,0,1
12511,2,3,0,4,8,7,1,0,0,0,0,1
12512,2,0,1,4,8,51,15,0,1,1,0,1
12513,2,0,1,2,10,51,42,0,1,1,0,1
12514,2,0,0,1,8,1,0,0,0,0,0,1
12515,2,0,0,4,7,33,5,0,1,0,0,1
12516,2,3,0,0,0,1,2,2,0,0,1,0
12517,2,0,1,4,4,4,1,0,0,0,0,1
12518,2,3,1,0,4,46,3,0,1,0,0,1
12519,2,3,0,2,10,37,10,0,1,1,0,1
12520,2,3,1,4,3,14,10,0,1,0,0,1
12521,2,0,1,1,5,15,0,0,1,0,0,1
12522,2,3,1,0,1,14,15,0,1,1,1,1
12523,2,0,1,2,0,1,0,0,0,0,1,1
12524,2,0,1,1,11,46,15,1,1,0,0,1
12525,2,3,1,4,9,17,5,0,1,1,0,1
12526,2,3,0,1,9,15,0,0,1,0,0,1
12527,2,0,1,0,5,2,0,0,0,0,0,1
12528,2,3,1,1,0,2,1,1,0,0,1,1
12529,2,3,1,2,0,32,1,0,1,1,1,1
12530,2,3,1,2,1,18,10,0,1,0,1,1
12531,2,1,0,2,8,25,0,0,1,1,0,1
12532,2,1,1,1,0,2,0,0,0,0,1,1
12533,2,1,1,4,11,3,2,2,0,1,0,0
12534,2,1,1,0,10,41,22,1,1,1,0,1
12535,2,3,1,0,3,11,12,1,0,0,0,1
12536,2,3,1,4,2,21,18,1,1,0,0,1
12537,2,3,0,0,11,2,3,0,0,0,0,1
12538,2,3,1,6,10,4,2,0,0,1,0,1
12539,2,0,1,6,1,2,2,0,0,0,1,1
12540,2,3,1,4,7,38,38,0,1,0,0,1
12541,2,0,0,4,0,3,1,0,0,1,1,1
12542,2,0,0,2,5,41,40,1,1,1,0,1
12543,2,3,1,1,10,6,1,0,0,1,0,1
12544,2,3,0,1,0,1,0,0,0,0,1,1
12545,2,1,2,2,11,7,0,0,0,1,0,1
12546,2,1,1,2,4,44,0,0,1,0,0,1
12547,2,3,1,1,5,42,6,0,1,0,0,1
12548,2,3,0,2,1,10,5,0,0,1,1,1
12549,2,3,1,2,0,6,0,0,0,0,1,1
12550,2,3,1,2,10,39,2,0,1,0,0,1
12551,2,0,1,4,0,22,11,0,1,1,1,1
12552,2,3,0,0,8,25,7,0,1,1,0,1
12553,2,0,1,4,1,5,0,0,0,0,1,1
12554,2,0,1,0,0,2,0,0,0,0,1,1
12555,2,3,0,2,1,31,8,0,1,0,1,1
12556,2,3,1,6,4,46,26,0,1,1,0,1
12557,2,3,1,4,1,6,1,0,0,0,1,1
12558,2,3,0,0,0,3,0,0,0,0,1,0
12559,2,0,0,2,0,28,0,0,1,0,1,1
12560,2,1,1,4,1,1,0,0,0,1,1,1
12561,2,0,1,4,4,12,12,0,1,1,0,1
12562,2,0,0,4,4,17,14,2,1,0,0,1
12563,2,3,0,1,11,2,1,0,0,0,0,1
12564,2,0,1,4,0,5,0,0,0,0,1,1
12565,2,3,1,2,10,25,11,0,1,1,0,1
12566,2,3,1,6,1,1,0,0,0,0,1,1
12567,2,0,1,4,0,1,1,0,0,0,1,1
12568,2,4,2,0,1,6,4,0,0,0,1,1
12569,2,0,1,1,11,45,1,0,1,1,0,1
12570,2,3,1,1,5,1,0,0,0,1,0,1
12571,2,0,1,0,0,3,0,0,0,0,1,1
12572,2,1,1,4,7,16,11,1,1,0,0,1
12573,2,3,1,1,11,37,9,0,1,1,0,1
12574,2,3,1,0,4,38,1,0,1,1,0,1
12575,2,0,0,4,9,46,2,0,1,1,0,1
12576,2,0,1,1,1,2,1,1,0,0,1,1
12577,2,3,1,4,0,3,1,0,0,1,1,1
12578,2,0,1,4,4,50,27,1,1,1,0,1
12579,2,3,1,4,10,14,6,2,1,0,0,1
12580,2,3,1,1,0,3,2,0,0,0,1,1
12581,2,3,1,2,4,2,0,0,0,0,0,1
12582,2,3,1,4,0,17,3,0,1,0,1,1
12583,2,0,1,1,1,42,10,0,1,1,1,1
12584,2,3,0,4,11,1,0,0,0,0,0,0
12585,2,3,1,1,8,41,4,0,1,0,0,1
12586,2,3,0,4,1,3,0,0,0,0,1,1
12587,2,3,1,1,7,28,3,0,1,1,0,1
12588,2,3,1,1,0,8,1,0,0,0,1,1
12589,2,3,1,6,5,43,3,0,1,0,0,1
12590,2,0,1,2,4,35,1,0,1,1,0,1
12591,2,3,1,4,1,11,11,1,0,1,1,1
12592,2,0,0,1,0,3,0,0,0,0,1,1
12593,2,3,0,0,4,8,2,0,0,0,0,1
12594,2,0,0,2,2,10,0,0,0,1,0,1
12595,2,0,1,0,1,1,0,0,0,0,1,1
12596,2,0,1,2,0,1,0,0,0,0,1,1
12597,2,3,0,1,9,47,1,0,1,1,0,1
12598,2,3,0,1,1,29,14,0,1,0,1,1
12599,2,3,1,4,10,44,7,0,1,0,0,1
12600,2,3,1,1,1,7,7,0,0,0,1,1
12601,2,3,1,4,2,1,0,0,0,0,0,1
12602,2,1,1,0,4,17,3,0,1,0,0,1
12603,2,3,0,2,7,4,1,0,0,0,0,0
12604,2,3,1,2,5,24,16,0,1,1,0,1
12605,2,3,1,1,9,19,0,0,1,0,0,1
12606,2,0,1,0,9,3,2,0,0,0,0,1
12607,2,0,0,1,8,10,5,1,0,0,0,1
12608,2,1,2,4,3,1,0,0,0,0,0,1
12609,2,3,1,6,0,41,8,0,1,0,1,1
12610,2,0,0,2,11,26,10,0,1,0,0,1
12611,2,1,1,0,0,1,0,0,0,0,1,1
12612,2,3,0,1,1,4,1,0,0,0,1,1
12613,2,0,1,0,0,2,2,0,0,0,1,1
12614,2,2,1,4,0,19,0,0,1,1,1,1
12615,2,0,1,4,1,47,26,0,1,0,1,1
12616,2,0,1,5,3,2,0,0,0,0,0,1
12617,2,3,1,1,4,20,11,0,1,1,0,1
12618,2,3,0,0,10,30,2,0,1,0,0,1
12619,2,0,1,2,0,37,10,0,1,1,1,1
12620,2,3,1,5,0,1,0,0,0,0,1,1
12621,2,0,0,2,1,1,0,0,0,0,1,1
12622,2,0,1,1,1,1,0,0,0,0,1,1
12623,2,3,1,4,3,1,0,0,0,0,0,1
12624,2,0,0,1,0,3,1,0,0,0,1,1
12625,2,3,1,4,1,9,0,0,0,0,1,1
12626,2,1,0,4,0,6,0,0,0,0,1,1
12627,2,0,1,6,0,23,5,0,1,1,1,1
12628,2,0,0,2,0,4,0,0,0,0,1,1
12629,2,3,1,2,0,4,1,0,0,0,1,1
12630,2,0,1,0,9,4,1,0,0,0,0,1
12631,2,0,0,4,1,15,7,1,1,0,1,1
12632,2,3,1,1,1,29,23,1,1,1,1,1
12633,2,0,1,1,10,34,10,0,1,1,0,1
12634,2,1,1,1,1,2,0,0,0,0,1,1
12635,2,0,1,1,4,1,0,0,0,0,0,1
12636,2,3,1,4,11,11,2,0,0,1,0,1
12637,2,3,1,4,10,26,19,0,1,0,0,1
12638,2,1,1,5,0,1,0,0,0,0,1,1
12639,2,3,1,1,0,3,1,0,0,0,1,1
12640,2,3,1,1,4,42,22,0,1,0,0,1
12641,2,0,0,6,1,1,0,0,0,0,1,0
12642,2,3,0,2,8,16,16,0,1,0,0,1
12643,2,3,1,4,3,41,3,0,1,0,0,1
12644,2,0,1,4,0,1,0,0,0,0,1,1
12645,2,3,1,1,0,10,2,0,0,1,1,1
12646,2,1,1,1,0,46,0,0,1,1,1,1
12647,2,3,1,4,4,39,8,0,1,0,0,1
12648,2,3,1,4,6,5,0,0,0,0,0,1
12649,2,0,1,0,8,4,1,0,0,0,0,1
12650,2,0,0,2,4,4,0,0,0,1,0,1
